feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
3.045591,237.391642,18792.227530,5.481786,376.844351,606.293239,13.102107,55.330528,3.593152,1
4.612233,200.313105,23768.769359,8.556149,352.932835,390.544826,18.534070,86.677409,5.317525,1
1.755459,,8485.527306,4.857127,383.553336,397.075285,17.102674,69.830837,2.603738,0
6.596750,238.741233,14461.650508,7.158527,304.178084,361.537202,13.803256,52.516396,3.816197,0
9.629993,193.193874,21895.458024,6.490815,336.631773,385.875286,22.307351,98.012677,4.326582,0
4.745005,,17713.047455,7.014959,370.634088,532.187203,20.857899,59.953767,4.164421,0
12.980705,176.101358,20816.319126,6.954842,293.093103,494.353613,15.054931,78.749587,4.294968,0
12.036736,229.566278,34890.597374,6.989302,356.868190,325.020496,18.628687,69.801973,3.920309,0
4.284212,186.714865,9792.120036,7.731428,325.374927,440.378355,11.377961,83.235946,4.667341,0
0.544606,226.374520,10083.882827,7.277722,276.625694,444.060811,12.873772,44.893984,4.328888,0
10.754684,221.956717,32158.484054,7.179307,,702.210467,13.536573,76.083689,4.185167,0
3.360172,158.874946,22611.420947,6.083863,353.644840,301.426711,14.545695,73.680249,3.306228,0
4.650255,207.511880,14637.749140,5.430544,276.524960,397.273300,12.308838,77.045620,4.364412,1
8.110693,210.793885,24077.177472,5.601823,367.323098,448.978900,8.127579,44.615547,4.928544,0
13.984315,193.828834,28829.865280,5.780212,335.640045,350.600156,19.653436,70.337831,4.513985,1
4.195486,138.726085,14354.256321,4.079314,313.881804,407.386746,10.963559,76.558259,3.750572,1
6.559322,204.719373,28835.593640,6.658513,360.991829,392.097976,13.182000,59.430337,3.563598,0
8.784312,185.490172,19467.735724,6.318199,352.439126,495.262168,16.291346,62.379455,3.844191,0
9.567213,233.984771,33059.030305,6.569729,324.743443,429.156766,11.906500,68.890956,4.253948,0
2.970327,161.658990,1638.407558,7.701980,296.144445,506.695704,16.928813,98.993072,3.982279,0
8.334504,,37133.633831,8.246037,262.257931,441.820423,14.352396,63.959806,3.408068,0
7.617490,200.091560,19955.344961,6.076817,338.287973,434.345332,14.233373,48.152878,3.850485,0
9.220118,277.088976,31122.430661,6.163704,295.972878,541.829953,12.673643,74.380617,4.287678,0
1.609958,163.462896,15668.449338,6.055438,275.182809,362.330910,17.308095,,3.792118,1
1.768123,226.300862,25251.135314,8.909396,333.412143,480.294220,16.523234,74.481852,5.937699,1
13.657385,178.595578,30576.104182,6.656798,286.790177,439.559271,13.815429,81.762528,4.536904,1
11.498222,165.341536,21770.825719,5.122943,399.151382,302.370535,14.800837,72.417764,2.469776,0
11.585802,230.137526,17433.840330,5.987107,232.023618,453.028690,15.642780,48.219041,4.479893,1
13.077462,215.010815,14625.487393,8.842060,364.563327,482.447441,13.191411,63.207596,4.283791,0
13.449069,229.264964,14700.927183,7.867500,303.187412,424.766770,13.560032,59.796304,3.502729,1
5.508825,144.206356,27898.204041,7.179320,234.999640,525.065826,9.016677,56.641900,3.582704,0
10.556940,157.360260,12601.025247,7.460048,368.635040,302.157158,13.737058,32.527427,4.917543,0
8.982681,214.570148,27138.884634,4.982515,285.996591,457.320028,13.583868,89.610396,3.527299,1
7.837904,168.630851,21321.266167,6.004021,434.298344,453.330697,14.028659,60.281985,4.885010,0
9.510877,238.018940,18976.274255,9.613630,266.673103,518.001773,18.586662,57.357050,4.439249,0
4.472068,249.178322,14919.243113,5.788318,,369.641799,15.377139,68.463460,4.198320,0
12.070502,191.752645,16894.337875,6.976577,372.662671,347.289447,13.875989,46.190944,3.595822,0
5.698313,196.943836,3318.900130,8.346147,298.726534,422.919038,17.236722,100.482497,2.119506,0
2.074502,196.815089,26372.977590,5.687730,437.417428,310.509960,16.242647,73.794047,4.657280,0
0.153732,186.625087,16942.340593,7.747441,346.936764,431.300906,17.273525,76.969186,2.945803,1
8.948651,194.788793,31665.561149,3.548953,274.078742,509.896771,19.488857,48.714423,4.735880,1
3.242844,188.542286,14143.907656,6.329640,332.715813,513.786096,9.075121,57.316269,3.730226,0
13.384918,209.696208,13843.223198,5.451016,,440.800440,9.926149,63.246161,3.017732,1
2.730062,185.327703,20428.279017,5.311134,378.809038,338.490716,16.394623,51.715259,4.350664,1
4.426512,179.319987,17455.350449,5.635382,380.496784,344.193671,11.262630,67.707444,3.969192,0
13.777844,186.398624,10874.643301,6.225747,356.687088,514.326555,13.140361,62.132966,3.545042,0
7.277965,,3135.962196,2.975668,285.360043,481.483435,7.173050,63.196217,4.637412,0
12.908344,193.420215,13497.545408,8.232727,329.070741,404.912629,15.869115,44.902613,2.913651,1
10.940127,213.254830,15400.695828,5.511581,389.453656,405.822871,17.750375,77.711364,3.758488,0
1.665520,261.797264,26956.840189,9.547334,302.919028,329.949259,16.646434,95.381536,5.331009,0
3.023768,143.880081,27363.652222,7.474053,280.191807,377.563383,15.403439,72.608406,4.375091,0
5.420486,151.903486,11979.582342,7.424556,288.112485,336.679355,14.594235,53.265694,3.437210,1
12.333388,193.811616,27650.664511,8.956323,373.930568,606.035416,12.310368,62.303412,5.420882,1
4.675836,197.010301,11934.711876,6.521770,380.399528,385.804642,16.257361,80.196187,4.845685,0
6.483149,194.563193,14887.964595,8.459187,271.846298,442.355104,14.343689,77.659703,5.336651,1
6.730717,255.911373,17115.391494,4.959423,285.030373,256.021958,13.408985,45.605714,3.804371,1
4.546573,,13114.027755,8.244513,272.775488,509.078489,13.059718,69.797758,4.309995,0
11.010794,191.037515,27467.522028,5.535938,359.227573,393.567973,20.873706,88.586684,3.947912,0
0.767574,155.277865,34427.903423,7.702977,298.829022,326.809409,11.244497,49.713118,5.199385,1
3.162742,186.319815,11990.581277,8.460778,357.112466,373.548031,17.912479,41.344305,4.276281,0
11.551193,212.471426,24297.482181,7.849517,357.711206,458.401124,14.560513,86.689720,4.160236,0
8.628784,149.805563,20822.338804,5.999768,321.978895,468.264988,16.069304,53.098748,4.161288,1
7.165548,228.761076,25175.121201,8.377513,400.015967,353.342805,14.049661,,3.315096,0
5.173111,168.925398,15961.668608,5.560184,304.827631,362.118353,14.119175,65.363166,2.963129,1
1.821954,162.459780,31883.146305,7.678220,370.644588,404.744385,17.810816,98.054863,4.155247,1
6.394980,143.333584,26740.116792,6.991158,306.400860,377.239859,16.548899,66.266306,3.839045,1
13.819323,173.608248,25717.117410,8.406904,307.954289,415.209643,7.877609,91.348330,3.334888,1
8.331239,,39017.786818,8.775270,300.031705,428.369919,15.806258,55.575747,3.672494,1
8.072111,222.511195,14955.114317,6.990730,381.731263,414.492963,14.071652,,4.763579,0
13.861660,146.016566,20560.456126,5.673228,364.438238,186.905896,22.366994,67.191551,3.582251,0
12.395647,202.818268,27201.064855,5.734322,359.318150,410.469723,9.938444,68.815211,3.475606,0
13.988790,222.921552,30023.142979,6.291042,352.194834,443.339203,11.730972,71.051354,3.261609,1
13.350867,187.937282,21775.558506,6.403663,322.254821,301.894146,12.495858,56.325640,2.986698,1
9.344956,220.589881,26891.917315,6.586838,380.879518,387.585383,13.045333,71.789066,5.042218,1
4.274371,173.822393,33859.089415,6.749668,366.877151,290.866453,14.496967,84.939036,4.029441,0
8.794004,209.253853,19493.065210,5.855800,339.178457,374.745948,12.484990,74.261849,3.025523,0
4.874938,185.317753,18893.579092,5.465005,450.164590,372.730564,20.699842,63.374871,3.408849,0
11.350773,265.084563,21718.772212,3.716293,341.861917,567.120527,17.284051,45.787367,3.615032,1
1.922206,186.915208,-371.921752,6.142443,288.274823,528.676748,15.716076,66.323263,2.871604,0
6.475649,186.423165,26165.953296,9.227714,305.315927,393.844461,17.069481,86.137622,3.820545,0
11.770864,,25865.172520,4.956091,370.357544,395.454343,15.002982,90.060549,3.535591,0
6.363169,179.075710,38396.971173,6.678033,390.081766,404.679070,13.999273,65.781118,3.545248,0
8.414250,189.727120,9052.943474,5.821864,403.916627,411.357915,15.398568,56.624685,3.347648,0
1.375961,206.829368,23824.621994,4.589784,379.979932,599.829724,10.211075,90.865237,3.206622,0
3.991470,224.007378,24795.799463,7.003689,307.287701,573.791056,14.607927,,4.820438,0
13.362793,176.932640,27202.274388,6.669910,334.205815,247.444880,11.122743,56.938783,5.151139,0
9.197154,197.942895,10667.939176,7.732903,393.758426,412.058780,12.380575,58.255600,2.993933,0
5.109148,190.527760,-5807.234876,9.655499,324.958770,264.421852,21.945244,55.517072,3.639601,0
7.236336,218.325950,21473.021182,4.938669,380.499426,523.115491,8.746377,78.682480,4.338723,0
10.848160,222.287544,23345.826728,12.447256,397.984362,340.981471,13.538381,79.929928,4.485406,1
11.024585,208.926888,23362.126782,8.085351,378.159504,424.370043,17.936441,81.260276,3.542421,1
11.591551,204.521688,15134.299368,7.695071,395.486240,338.749044,14.777592,42.723514,4.307764,0
4.054998,253.348261,13774.924086,8.290019,344.253900,420.769877,16.123473,73.389782,2.394997,0
3.336283,168.102401,20146.632290,7.412387,369.353105,430.518581,20.651254,72.555035,3.369968,0
8.939119,248.404326,12838.095867,9.003099,231.464723,437.969569,14.352182,61.035563,4.523088,0
7.380809,,12788.555864,5.591101,375.561137,449.676564,14.625199,73.028069,3.610411,0
7.908415,146.959195,23388.022146,4.650786,383.354380,370.433050,14.748308,74.668640,3.216593,0
3.004609,200.163510,25850.077319,5.223239,324.875315,382.518675,19.675131,89.544892,3.772233,1
4.460738,150.758613,11403.239909,6.955471,378.300162,505.574577,14.853071,88.503234,2.917541,0
10.528745,192.078599,5073.178427,7.269073,390.221245,403.325677,18.131399,92.461560,3.336095,0
5.016526,131.095351,12107.535309,6.256356,346.253946,299.400974,17.072371,116.810057,4.758061,0
10.604798,219.367519,27006.664403,9.201910,349.111197,448.321785,10.738396,58.877021,4.798787,1
0.653025,170.773432,18253.801907,8.315003,308.255169,333.580360,13.204948,64.536038,4.522224,1
13.312127,248.890022,27011.622193,8.127592,328.567619,374.817863,9.822475,60.195965,4.346201,0
2.913023,172.872711,26396.945165,8.135978,317.960175,575.948096,17.918834,61.524239,3.978304,0
6.694907,197.798326,31125.857004,7.650254,324.730445,545.121532,18.589133,62.597380,2.695096,0
12.892394,152.613542,17974.421551,10.046044,294.170899,419.392557,18.124235,47.637131,4.901933,1
3.548716,191.948506,22066.237795,5.346714,373.768671,359.517792,9.606795,66.577812,3.576869,0
3.183380,197.469558,28537.566523,9.371562,354.061263,567.350073,12.430308,62.380432,3.778030,1
13.798970,212.283512,17246.053968,8.797990,301.195171,210.068738,17.590220,69.019634,2.800012,0
12.662022,275.160720,12512.671620,4.173866,333.482905,312.717281,10.572040,,4.549703,0
7.451447,248.835015,30593.799955,6.614143,347.203399,380.790706,19.817986,65.733216,3.670485,0
0.854307,221.217247,34186.346845,7.149951,,466.701587,11.611279,66.397178,2.794595,1
8.465362,185.755473,13499.529196,9.158282,312.140430,236.758678,11.166312,69.386952,4.419801,0
3.522095,187.137433,25635.533413,7.203734,328.451301,385.863267,12.782866,37.914123,5.864407,1
2.996147,186.435509,24945.566459,7.208484,347.418134,384.958888,15.105278,94.360795,3.108704,0
13.050003,169.018511,22973.805295,6.413104,318.939910,544.833416,12.022645,63.786692,4.219347,1
8.671925,217.877141,17676.808259,6.843740,299.624547,325.864969,14.082538,64.678223,3.448989,0
6.216553,194.666745,13746.213132,9.142587,312.149974,707.221946,13.724410,,4.372736,0
0.877224,213.410450,10695.359787,6.556525,363.002246,564.420493,15.548177,52.708233,2.377767,0
5.202700,188.666177,29499.962167,5.625950,331.342744,404.972076,8.842208,83.591801,4.218834,0
12.095764,208.588359,20996.048341,6.595451,341.877013,455.398030,9.474860,87.143414,6.143788,1
4.237468,253.014351,26045.584383,6.734220,358.325426,421.020343,12.182127,65.752603,3.166630,0
4.519120,208.069814,5223.768660,4.496157,329.490655,452.758165,13.766696,30.584536,4.622016,0
8.495985,226.558180,29608.810641,5.944397,344.956845,323.667170,17.127132,48.010902,3.678629,0
3.529970,169.868246,29344.291978,7.145912,295.917172,506.618923,19.064650,66.770620,4.600439,1
7.797087,192.356100,23582.981036,7.636970,267.418468,495.659392,9.443420,48.279436,3.888252,0
10.761555,185.043785,39012.682498,6.897134,375.147715,448.194128,18.406744,68.059369,4.351670,0
4.013433,213.336262,22880.895137,8.473734,278.653456,547.577831,14.825226,59.320289,4.099627,0
6.618512,206.856115,22427.159380,5.552760,289.516876,334.356122,18.054725,79.852873,3.004755,1
8.067743,175.928180,12805.274212,7.457925,331.992897,358.975678,13.231347,90.315988,3.857334,0
5.086639,208.820409,15414.697224,7.291198,362.537873,532.959467,17.814062,51.571519,3.510372,0
3.130657,201.695698,25134.428205,3.246820,317.680888,437.870465,8.973435,68.909386,2.574647,1
1.601626,147.735173,23815.585311,8.412199,322.136899,339.097005,10.536176,,4.072649,1
7.916773,196.993577,31169.501033,7.543924,327.621135,530.564510,20.416003,70.025926,4.606809,0
13.124009,236.068304,15857.101561,7.374285,292.371812,346.572281,20.159727,48.117264,4.214040,0
0.262727,169.734845,25318.972031,8.131520,377.612747,554.016249,14.635764,96.336302,3.678139,1
12.119288,233.218139,12981.359864,5.029147,400.929838,496.878379,10.271777,74.218844,4.349859,0
13.474624,220.691708,19430.387135,4.477571,337.725008,431.959717,11.258634,71.104974,3.360978,1
7.592571,203.963693,15481.888078,4.623345,326.772829,511.978342,16.419071,59.560802,3.772307,0
13.550368,212.808516,1570.110752,5.707210,348.833658,357.577747,18.255015,60.261861,5.343457,1
9.866954,172.907289,27774.031001,8.926140,338.970981,379.675291,15.117330,39.232920,3.844981,1
7.633153,221.316525,12967.508159,8.209482,307.030631,496.252687,16.775627,73.357342,3.607126,1
6.491450,153.290705,13205.495944,6.995999,328.481653,389.699489,12.422249,40.260633,5.033201,0
6.529586,162.901005,22191.494969,6.121884,342.306122,495.771789,9.386385,94.723380,4.166688,0
9.547954,216.127631,10754.673427,8.175394,357.540329,477.688167,14.437074,71.859066,3.443558,0
3.283075,163.636598,12613.399158,4.408509,261.678488,393.382421,11.652828,78.628423,4.377892,1
10.015616,263.253567,-1524.857160,8.814511,306.671385,246.059869,14.155293,60.020468,3.628585,0
6.873856,209.846220,20642.925894,6.176934,328.589176,416.521977,16.456152,76.787243,3.024408,0
9.445271,228.096830,26376.299034,7.801308,305.224333,511.393466,13.707834,56.192197,4.943748,0
13.172065,230.190616,16923.139179,6.856438,367.103013,329.104186,14.707778,68.885388,4.327613,0
3.268352,186.635610,30375.772967,5.203356,343.488185,494.009380,14.299849,84.177682,4.675624,0
5.645157,200.071535,33560.784300,8.004922,278.482727,400.054857,14.990139,46.790665,3.341085,1
3.852242,,26729.060296,10.507959,371.712576,341.127215,15.835627,73.213126,4.270638,0
0.737470,199.539265,18055.816546,7.288610,286.578630,413.642458,15.442402,62.904873,3.504529,1
8.709256,249.818643,27071.417974,6.806810,336.754374,286.440718,15.127021,58.736617,3.041752,1
8.799280,232.530050,27148.638681,5.763990,338.805676,478.438793,13.032256,82.461370,4.274064,0
13.991752,206.508511,22012.707144,6.858440,355.183100,593.941156,15.162952,54.582045,4.158432,1
8.414377,240.078967,30538.839559,8.613877,308.684753,477.013843,13.933154,27.753951,2.681549,0
5.545490,201.858161,24633.403294,4.312599,307.372068,426.447850,10.370710,76.900358,4.599628,0
12.616222,,10345.327123,7.680062,343.085618,358.099499,15.345883,69.180463,2.782322,0
0.215380,204.785256,18575.768879,5.064423,298.107518,392.359260,11.101115,61.035758,2.857702,1
4.237898,191.007424,21637.905184,8.005419,301.966697,494.574351,11.265442,83.980434,3.370794,1
10.527007,169.489241,10093.467852,8.911233,,471.717378,16.091327,,6.393689,1
2.260818,176.486413,8252.685862,6.539390,246.899792,422.234316,11.296197,54.762895,4.122160,0
5.057304,201.025698,21424.262382,4.791846,376.960617,493.655788,12.437567,50.019745,3.580212,0
11.886891,212.998721,24988.005577,6.419309,288.738843,515.760097,10.578085,51.072424,4.346094,0
4.825445,130.964322,11850.803578,8.435710,367.507160,326.185332,14.962497,58.560865,4.030410,1
3.401450,185.941311,25148.858734,6.230384,319.495507,459.134312,13.588280,56.818823,4.098097,1
12.468236,217.574640,12308.512695,6.291637,,308.522132,15.654433,84.105771,4.826668,0
1.083841,193.773218,10028.381335,6.231991,265.911056,405.102499,14.743620,65.910602,5.645871,1
11.993685,163.456807,28525.781096,8.671229,363.756651,473.026381,14.748154,53.477512,4.348809,1
4.415385,166.275834,21987.140672,7.352075,260.033795,534.373291,17.900000,85.438284,2.080124,1
2.908986,252.487820,4809.025571,7.352510,,409.638318,16.931971,,4.046432,0
6.830303,147.543927,6445.016147,4.875457,302.217101,380.077398,12.569767,76.939491,3.006629,0
6.767854,187.824479,21281.170222,9.544339,234.270987,389.206690,20.697662,62.517308,4.548000,0
13.505758,224.856173,12908.861464,8.697335,357.576532,472.644279,9.844071,57.774480,3.058877,1
10.535066,134.463249,13112.863892,5.073159,374.278293,412.596693,19.194697,62.063616,3.200593,1
6.441714,219.855677,8418.229984,4.124920,340.991747,386.236573,13.060194,53.905467,3.950971,0
7.832275,148.508511,18222.099119,7.038717,305.045544,495.261746,16.460293,84.644366,4.954830,0
4.457156,230.500057,40615.410028,6.596743,398.349523,370.139747,13.362300,73.761763,4.360586,0
13.758102,283.475936,6321.643880,8.163084,335.729609,557.273307,11.573623,73.233082,3.807357,1
5.403143,158.126517,34961.822433,6.898047,338.411815,427.528812,18.327047,80.501295,3.276669,1
12.399652,195.988719,12822.744870,9.493687,341.421532,288.101101,15.198120,68.745777,2.840091,0
9.185081,209.901517,10009.095247,8.985737,310.056459,505.941240,17.582703,64.291590,5.301859,0
12.826017,179.893293,27938.441208,7.049590,334.428261,472.720879,17.841988,43.954608,4.572821,0
4.963947,215.619999,18361.400533,6.892790,252.929448,428.207006,14.330523,,3.333695,0
